,ZipCode,ZipName,State,County
4835,29369,Moore,SC,Spartanburg County
4836,29376,Roebuck,SC,Spartanburg County
4837,29379,Union,SC,Union County
4838,29384,Waterloo,SC,Laurens County
4839,29385,Wellford,SC,Spartanburg County
4840,29388,Woodruff,SC,Spartanburg County
4841,29401,Charleston,SC,Charleston County
4842,29403,Charleston,SC,Charleston County
4843,29405,North Charleston,SC,Charleston County
4844,29406,Charleston,SC,Charleston County
4845,29407,Charleston,SC,Charleston County
4846,29410,Hanahan,SC,Berkeley County
4847,29412,Charleston,SC,Charleston County
4848,29414,Charleston,SC,Charleston County
4849,29418,North Charleston,SC,Charleston County
4850,29420,North Charleston,SC,Charleston County
4851,29429,Awendaw,SC,Charleston County
4852,29438,Edisto Island,SC,Charleston County
4853,29440,Georgetown,SC,Georgetown County
4854,29445,Goose Creek,SC,Berkeley County
4855,29449,Hollywood,SC,Charleston County
4856,29450,Huger,SC,Berkeley County
4857,29451,Isle of Palms,SC,Charleston County
4858,29455,Johns Island,SC,Charleston County
4859,29456,Ladson,SC,Charleston County
4860,29458,McClellanville,SC,Charleston County
4861,29461,Moncks Corner,SC,Berkeley County
4862,29464,Mount Pleasant,SC,Charleston County
4863,29466,Mount Pleasant,SC,Charleston County
4864,29470,Ravenel,SC,Charleston County
4865,29472,Ridgeville,SC,Dorchester County
4866,29477,Saint George,SC,Dorchester County
4867,29482,Sullivans Island,SC,Charleston County
4868,29483,Summerville,SC,Dorchester County
4869,29485,Summerville,SC,Dorchester County
4870,29487,Wadmalaw Island,SC,Charleston County
4871,29488,Walterboro,SC,Colleton County
4872,29492,Charleston,SC,Charleston County
4873,29501,Florence,SC,Florence County
4874,29505,Florence,SC,Florence County
4875,29506,Florence,SC,Florence County
4876,29510,Andrews,SC,Georgetown County
4877,29511,Aynor,SC,Horry County
4878,29512,Bennettsville,SC,Marlboro County
4879,29520,Cheraw,SC,Chesterfield County
4880,29526,Conway,SC,Horry County
4881,29527,Conway,SC,Horry County
4882,29532,Darlington,SC,Darlington County
4883,29536,Dillon,SC,Dillon County
4884,29541,Effingham,SC,Florence County
4885,29544,Galivants Ferry,SC,Horry County
4886,29550,Hartsville,SC,Darlington County
4887,29554,Hemingway,SC,Williamsburg County
4888,29560,Lake City,SC,Florence County
4889,29565,Latta,SC,Dillon County
4890,29566,Little River,SC,Horry County
4891,29568,Longs,SC,Horry County
4892,29569,Loris,SC,Horry County
4893,29571,Marion,SC,Marion County
4894,29572,Myrtle Beach,SC,Horry County
4895,29574,Mullins,SC,Marion County
4896,29575,Myrtle Beach,SC,Horry County
4897,29576,Murrells Inlet,SC,Georgetown County
4898,29577,Myrtle Beach,SC,Horry County
4899,29579,Myrtle Beach,SC,Horry County
4900,29582,North Myrtle Beach,SC,Horry County
4901,29585,Pawleys Island,SC,Georgetown County
4902,29588,Myrtle Beach,SC,Horry County
4903,29601,Greenville,SC,Greenville County
4904,29605,Greenville,SC,Greenville County
4905,29607,Greenville,SC,Greenville County
4906,29609,Greenville,SC,Greenville County
4907,29611,Greenville,SC,Greenville County
4908,29615,Greenville,SC,Greenville County
4909,29617,Greenville,SC,Greenville County
4910,29620,Abbeville,SC,Abbeville County
4911,29621,Anderson,SC,Anderson County
4912,29624,Anderson,SC,Anderson County
4913,29625,Anderson,SC,Anderson County
4914,29626,Anderson,SC,Anderson County
4915,29627,Belton,SC,Anderson County
4916,29630,Central,SC,Pickens County
4917,29631,Clemson,SC,Pickens County
4918,29635,Cleveland,SC,Greenville County
4919,29640,Easley,SC,Pickens County
4920,29642,Easley,SC,Pickens County
4921,29643,Fair Play,SC,Oconee County
4922,29644,Fountain Inn,SC,Greenville County
4923,29646,Greenwood,SC,Greenwood County
4924,29649,Greenwood,SC,Greenwood County
4925,29650,Greer,SC,Greenville County
4926,29651,Greer,SC,Greenville County
4927,29654,Honea Path,SC,Anderson County
4928,29655,Iva,SC,Anderson County
4929,29657,Liberty,SC,Pickens County
4930,29661,Marietta,SC,Greenville County
4931,29662,Mauldin,SC,Greenville County
4932,29664,Mountain Rest,SC,Oconee County
4933,29666,Ninety Six,SC,Greenwood County
4934,29669,Pelzer,SC,Anderson County
4935,29670,Pendleton,SC,Anderson County
4936,29671,Pickens,SC,Pickens County
4937,29672,Seneca,SC,Oconee County
4938,29673,Piedmont,SC,Anderson County
4939,29676,Salem,SC,Oconee County
4940,29678,Seneca,SC,Oconee County
4941,29680,Simpsonville,SC,Greenville County
4942,29681,Simpsonville,SC,Greenville County
4943,29682,Six Mile,SC,Pickens County
4944,29685,Sunset,SC,Pickens County
4945,29687,Taylors,SC,Greenville County
4946,29689,Townville,SC,Anderson County
4947,29690,Travelers Rest,SC,Greenville County
4948,29691,Walhalla,SC,Oconee County
4949,29693,Westminster,SC,Oconee County
4950,29696,West Union,SC,Oconee County
4951,29697,Williamston,SC,Anderson County
4952,29702,Blacksburg,SC,Cherokee County
4953,29706,Chester,SC,Chester County
4954,29707,Fort Mill,SC,York County
4955,29708,Fort Mill,SC,York County
4956,29710,Clover,SC,York County
4957,29715,Fort Mill,SC,York County
4958,29720,Lancaster,SC,Lancaster County
4959,29730,Rock Hill,SC,York County
4960,29732,Rock Hill,SC,York County
4961,29745,York,SC,York County
4962,29801,Aiken,SC,Aiken County
4963,29803,Aiken,SC,Aiken County
4964,29805,Aiken,SC,Aiken County
4965,29812,Barnwell,SC,Barnwell County
4966,29824,Edgefield,SC,Edgefield County
4967,29829,Graniteville,SC,Aiken County
4968,29832,Johnston,SC,Edgefield County
4969,29835,McCormick,SC,McCormick County
4970,29841,North Augusta,SC,Aiken County
4971,29842,Beech Island,SC,Aiken County
4972,29851,Warrenville,SC,Aiken County
4973,29860,North Augusta,SC,Aiken County
4974,29902,Beaufort,SC,Beaufort County
4975,29906,Beaufort,SC,Beaufort County
4976,29907,Beaufort,SC,Beaufort County
4977,29909,Okatie,SC,Beaufort County
4978,29910,Bluffton,SC,Beaufort County
4979,29915,Daufuskie Island,SC,Beaufort County
4980,29920,Saint Helena Island,SC,Beaufort County
4981,29924,Hampton,SC,Hampton County
4982,29926,Hilton Head Island,SC,Beaufort County
4983,29927,Hardeeville,SC,Jasper County
4984,29928,Hilton Head Island,SC,Beaufort County
4985,29935,Port Royal,SC,Beaufort County
4986,29936,Ridgeland,SC,Jasper County
4987,29940,Seabrook,SC,Charleston County
4988,30002,Avondale Estates,GA,DeKalb County
4989,30004,Alpharetta,GA,Fulton County
4990,30005,Alpharetta,GA,Fulton County
4991,30008,Marietta,GA,Cobb County
4992,30009,Alpharetta,GA,Fulton County
4993,30011,Auburn,GA,Barrow County
4994,30012,Conyers,GA,Rockdale County
4995,30013,Conyers,GA,Rockdale County
4996,30014,Covington,GA,Newton County
4997,30016,Covington,GA,Newton County
4998,30017,Grayson,GA,Gwinnett County
4999,30019,Dacula,GA,Gwinnett County
5000,30021,Clarkston,GA,DeKalb County
5001,30022,Alpharetta,GA,Fulton County
5002,30024,Suwanee,GA,Gwinnett County
5003,30025,Social Circle,GA,Walton County
5004,30028,Cumming,GA,Forsyth County
5005,30030,Decatur,GA,DeKalb County
5006,30032,Decatur,GA,DeKalb County
5007,30033,Decatur,GA,DeKalb County
5008,30034,Decatur,GA,DeKalb County
5009,30035,Decatur,GA,DeKalb County
5010,30038,Lithonia,GA,DeKalb County
5011,30039,Snellville,GA,Gwinnett County
5012,30040,Cumming,GA,Forsyth County
5013,30041,Cumming,GA,Forsyth County
5014,30043,Lawrenceville,GA,Gwinnett County
5015,30044,Lawrenceville,GA,Gwinnett County
5016,30045,Lawrenceville,GA,Gwinnett County
5017,30046,Lawrenceville,GA,Gwinnett County
5018,30047,Lilburn,GA,Gwinnett County
5019,30052,Loganville,GA,Walton County
5020,30054,Oxford,GA,Newton County
5021,30055,Mansfield,GA,Newton County
5022,30056,Newborn,GA,Newton County
5023,30058,Lithonia,GA,DeKalb County
5024,30060,Marietta,GA,Cobb County
5025,30062,Marietta,GA,Cobb County
5026,30064,Marietta,GA,Cobb County
5027,30066,Marietta,GA,Cobb County
5028,30067,Marietta,GA,Cobb County
5029,30068,Marietta,GA,Cobb County
5030,30071,Norcross,GA,Gwinnett County
5031,30075,Roswell,GA,Fulton County
5032,30076,Roswell,GA,Fulton County
5033,30078,Snellville,GA,Gwinnett County
5034,30079,Scottdale,GA,DeKalb County
5035,30080,Smyrna,GA,Cobb County
5036,30082,Smyrna,GA,Cobb County
5037,30083,Stone Mountain,GA,DeKalb County
5038,30084,Tucker,GA,DeKalb County
5039,30087,Stone Mountain,GA,DeKalb County
5040,30088,Stone Mountain,GA,DeKalb County
5041,30092,Peachtree Corners,GA,Gwinnett County
5042,30093,Norcross,GA,Gwinnett County
5043,30094,Conyers,GA,Rockdale County
5044,30096,Duluth,GA,Gwinnett County
5045,30097,Duluth,GA,Gwinnett County
5046,30101,Acworth,GA,Cobb County
5047,30102,Acworth,GA,Cobb County
5048,30103,Adairsville,GA,Bartow County
5049,30104,Aragon,GA,Polk County
5050,30106,Austell,GA,Cobb County
5051,30107,Ball Ground,GA,Cherokee County
5052,30108,Bowdon,GA,Carroll County
5053,30110,Bremen,GA,Haralson County
5054,30113,Buchanan,GA,Haralson County
5055,30114,Canton,GA,Cherokee County
5056,30115,Canton,GA,Cherokee County
5057,30116,Carrollton,GA,Carroll County
5058,30117,Carrollton,GA,Carroll County
5059,30120,Cartersville,GA,Bartow County
5060,30121,Cartersville,GA,Bartow County
5061,30122,Lithia Springs,GA,Douglas County
5062,30124,Cave Spring,GA,Floyd County
5063,30125,Cedartown,GA,Polk County
5064,30126,Mableton,GA,Cobb County
5065,30127,Powder Springs,GA,Cobb County
5066,30132,Dallas,GA,Paulding County
5067,30134,Douglasville,GA,Douglas County
5068,30135,Douglasville,GA,Douglas County
5069,30139,Fairmount,GA,Gordon County
5070,30141,Hiram,GA,Paulding County
5071,30143,Jasper,GA,Pickens County
5072,30144,Kennesaw,GA,Cobb County
5073,30145,Kingston,GA,Bartow County
5074,30147,Lindale,GA,Floyd County
5075,30152,Kennesaw,GA,Cobb County
5076,30153,Rockmart,GA,Polk County
5077,30157,Dallas,GA,Paulding County
5078,30161,Rome,GA,Floyd County
5079,30165,Rome,GA,Floyd County
5080,30168,Austell,GA,Cobb County
5081,30171,Rydal,GA,Bartow County
5082,30173,Silver Creek,GA,Floyd County
5083,30175,Talking Rock,GA,Pickens County
5084,30176,Tallapoosa,GA,Haralson County
5085,30178,Taylorsville,GA,Bartow County
5086,30179,Temple,GA,Carroll County
5087,30180,Villa Rica,GA,Carroll County
5088,30183,Waleska,GA,Cherokee County
5089,30184,White,GA,Bartow County
5090,30185,Whitesburg,GA,Carroll County
5091,30187,Winston,GA,Douglas County
5092,30188,Woodstock,GA,Cherokee County
5093,30189,Woodstock,GA,Cherokee County
5094,30204,Barnesville,GA,Lamar County
5095,30205,Brooks,GA,Fayette County
5096,30213,Fairburn,GA,Fulton County
5097,30214,Fayetteville,GA,Fayette County
5098,30215,Fayetteville,GA,Fayette County
5099,30217,Franklin,GA,Heard County
5100,30220,Grantville,GA,Coweta County
5101,30222,Greenville,GA,Meriwether County
5102,30223,Griffin,GA,Spalding County
5103,30224,Griffin,GA,Spalding County
5104,30228,Hampton,GA,Henry County
5105,30230,Hogansville,GA,Troup County
5106,30233,Jackson,GA,Butts County
5107,30236,Jonesboro,GA,Clayton County
5108,30238,Jonesboro,GA,Clayton County
5109,30240,Lagrange,GA,Troup County
5110,30241,Lagrange,GA,Troup County
5111,30248,Locust Grove,GA,Henry County
5112,30252,Mcdonough,GA,Henry County
5113,30253,Mcdonough,GA,Henry County
5114,30257,Milner,GA,Lamar County
5115,30260,Morrow,GA,Clayton County
5116,30263,Newnan,GA,Coweta County
5117,30265,Newnan,GA,Coweta County
5118,30268,Palmetto,GA,Fulton County
5119,30269,Peachtree City,GA,Fayette County
5120,30273,Rex,GA,Clayton County
5121,30274,Riverdale,GA,Clayton County
5122,30276,Senoia,GA,Coweta County
5123,30277,Sharpsburg,GA,Coweta County
5124,30281,Stockbridge,GA,Henry County
5125,30286,Thomaston,GA,Upson County
5126,30288,Conley,GA,Clayton County
5127,30290,Tyrone,GA,Fayette County
5128,30291,Union City,GA,Fulton County
5129,30292,Williamson,GA,Pike County
5130,30293,Woodbury,GA,Meriwether County
5131,30294,Ellenwood,GA,Clayton County
5132,30295,Zebulon,GA,Pike County
5133,30296,Riverdale,GA,Clayton County
5134,30297,Forest Park,GA,Clayton County
5135,30303,Atlanta,GA,Fulton County
5136,30305,Atlanta,GA,Fulton County
5137,30306,Atlanta,GA,Fulton County
5138,30307,Atlanta,GA,Fulton County
5139,30308,Atlanta,GA,Fulton County
5140,30309,Atlanta,GA,Fulton County
5141,30310,Atlanta,GA,Fulton County
5142,30311,Atlanta,GA,Fulton County
5143,30312,Atlanta,GA,Fulton County
5144,30313,Atlanta,GA,Fulton County
5145,30314,Atlanta,GA,Fulton County
5146,30315,Atlanta,GA,Fulton County
5147,30316,Atlanta,GA,Fulton County
5148,30317,Atlanta,GA,Fulton County
5149,30318,Atlanta,GA,Fulton County
5150,30319,Atlanta,GA,Fulton County
5151,30324,Atlanta,GA,Fulton County
5152,30326,Atlanta,GA,Fulton County
5153,30327,Atlanta,GA,Fulton County
5154,30328,Atlanta,GA,Fulton County
5155,30329,Atlanta,GA,Fulton County
5156,30331,Atlanta,GA,Fulton County
5157,30337,Atlanta,GA,Fulton County
5158,30338,Atlanta,GA,Fulton County
5159,30339,Atlanta,GA,Fulton County
5160,30340,Atlanta,GA,Fulton County
5161,30341,Atlanta,GA,Fulton County
5162,30342,Atlanta,GA,Fulton County
5163,30344,Atlanta,GA,Fulton County
5164,30345,Atlanta,GA,Fulton County
5165,30346,Atlanta,GA,Fulton County
5166,30349,Atlanta,GA,Fulton County
5167,30350,Atlanta,GA,Fulton County
5168,30354,Atlanta,GA,Fulton County
5169,30360,Atlanta,GA,Fulton County
5170,30363,Atlanta,GA,Fulton County
5171,30401,Swainsboro,GA,Emanuel County
5172,30415,Brooklet,GA,Bulloch County
5173,30417,Claxton,GA,Evans County
5174,30427,Glennville,GA,Tattnall County
5175,30439,Metter,GA,Candler County
5176,30453,Reidsville,GA,Tattnall County
5177,30458,Statesboro,GA,Bulloch County
5178,30461,Statesboro,GA,Bulloch County
5179,30467,Sylvania,GA,Screven County
5180,30474,Vidalia,GA,Toombs County
5181,30501,Gainesville,GA,Hall County
5182,30504,Gainesville,GA,Hall County
5183,30506,Gainesville,GA,Hall County
5184,30507,Gainesville,GA,Hall County
5185,30512,Blairsville,GA,Union County
5186,30513,Blue Ridge,GA,Fannin County
5187,30517,Braselton,GA,Jackson County
5188,30518,Buford,GA,Gwinnett County
5189,30519,Buford,GA,Gwinnett County
5190,30521,Carnesville,GA,Franklin County
5191,30522,Cherry Log,GA,Gilmer County
5192,30523,Clarkesville,GA,Habersham County
5193,30525,Clayton,GA,Rabun County
5194,30527,Clermont,GA,Hall County
5195,30528,Cleveland,GA,White County
5196,30529,Commerce,GA,Jackson County
5197,30530,Commerce,GA,Jackson County
5198,30531,Cornelia,GA,Habersham County
5199,30533,Dahlonega,GA,Lumpkin County
5200,30534,Dawsonville,GA,Dawson County
5201,30535,Demorest,GA,Habersham County
5202,30536,Ellijay,GA,Gilmer County
5203,30537,Dillard,GA,Rabun County
5204,30540,Ellijay,GA,Gilmer County
5205,30541,Epworth,GA,Fannin County
5206,30542,Flowery Branch,GA,Hall County
5207,30545,Helen,GA,White County
5208,30546,Hiawassee,GA,Towns County
5209,30548,Hoschton,GA,Jackson County
5210,30549,Jefferson,GA,Jackson County
5211,30552,Lakemont,GA,Rabun County
5212,30553,Lavonia,GA,Franklin County
5213,30554,Lula,GA,Hall County
5214,30555,McCaysville,GA,Fannin County
5215,30557,Martin,GA,Stephens County
5216,30558,Maysville,GA,Banks County
5217,30559,Mineral Bluff,GA,Fannin County
5218,30560,Morganton,GA,Fannin County
5219,30563,Mount Airy,GA,Habersham County
5220,30564,Murrayville,GA,Hall County
5221,30565,Nicholson,GA,Jackson County
5222,30566,Oakwood,GA,Hall County
5223,30567,Pendergrass,GA,Jackson County
5224,30568,Rabun Gap,GA,Rabun County
5225,30571,Sautee Nacoochee,GA,White County
5226,30572,Suches,GA,Union County
5227,30576,Tiger,GA,Rabun County
5228,30577,Toccoa,GA,Stephens County
5229,30582,Young Harris,GA,Towns County
5230,30601,Athens,GA,Clarke County
5231,30605,Athens,GA,Clarke County
5232,30606,Athens,GA,Clarke County
5233,30607,Athens,GA,Clarke County
5234,30620,Bethlehem,GA,Barrow County
5235,30621,Bishop,GA,Oconee County
5236,30622,Bogart,GA,Oconee County
5237,30625,Buckhead,GA,Atlanta
5238,30628,Colbert,GA,Madison County
5239,30629,Comer,GA,Madison County
5240,30630,Crawford,GA,Oglethorpe County
5241,30633,Danielsville,GA,Madison County
5242,30635,Elberton,GA,Elbert County
5243,30642,Greensboro,GA,Greene County
5244,30643,Hartwell,GA,Hart County
5245,30646,Hull,GA,Madison County
5246,30648,Lexington,GA,Oglethorpe County
5247,30650,Madison,GA,Morgan County
5248,30655,Monroe,GA,Walton County
5249,30656,Monroe,GA,Walton County
5250,30662,Royston,GA,Franklin County
5251,30663,Rutledge,GA,Morgan County
5252,30666,Statham,GA,Barrow County
5253,30669,Union Point,GA,Greene County
5254,30673,Washington,GA,Wilkes County
5255,30677,Watkinsville,GA,Oconee County
5256,30678,White Plains,GA,Greene County
5257,30680,Winder,GA,Barrow County
5258,30683,Winterville,GA,Clarke County
5259,30701,Calhoun,GA,Gordon County
5260,30705,Chatsworth,GA,Murray County
5261,30707,Chickamauga,GA,Walker County
5262,30710,Cohutta,GA,Whitfield County
5263,30720,Dalton,GA,Whitfield County
5264,30721,Dalton,GA,Whitfield County
5265,30728,La Fayette,GA,Walker County
5266,30731,Menlo,GA,Chattooga County
5267,30734,Ranger,GA,Gordon County
5268,30736,Ringgold,GA,Catoosa County
5269,30738,Rising Fawn,GA,Dade County
5270,30739,Rock Spring,GA,Walker County
5271,30740,Rocky Face,GA,Whitfield County
5272,30741,Rossville,GA,Walker County
5273,30742,Fort Oglethorpe,GA,Catoosa County
5274,30747,Summerville,GA,Chattooga County
5275,30750,Lookout Mountain,GA,Walker County
5276,30752,Trenton,GA,Dade County
5277,30753,Trion,GA,Chattooga County
5278,30755,Tunnel Hill,GA,Whitfield County
5279,30802,Appling,GA,Columbia County
5280,30809,Evans,GA,Columbia County
5281,30813,Grovetown,GA,Columbia County
5282,30814,Harlem,GA,Columbia County
5283,30815,Hephzibah,GA,Richmond County
5284,30817,Lincolnton,GA,Lincoln County
5285,30824,Thomson,GA,McDuffie County
5286,30830,Waynesboro,GA,Burke County
5287,30901,Augusta,GA,Richmond County
5288,30904,Augusta,GA,Richmond County
5289,30906,Augusta,GA,Richmond County
5290,30907,Augusta,GA,Richmond County
5291,30909,Augusta,GA,Richmond County
5292,31005,Bonaire,GA,Houston County
5293,31008,Byron,GA,Peach County
5294,31014,Cochran,GA,Bleckley County
5295,31015,Cordele,GA,Crisp County
5296,31021,Dublin,GA,Laurens County
5297,31023,Eastman,GA,Dodge County
5298,31024,Eatonton,GA,Putnam County
5299,31027,East Dublin,GA,Laurens County
5300,31028,Centerville,GA,Houston County
5301,31029,Forsyth,GA,Monroe County
5302,31030,Fort Valley,GA,Peach County
5303,31031,Gordon,GA,Wilkinson County
5304,31032,Gray,GA,Jones County
5305,31036,Hawkinsville,GA,Pulaski County
5306,31046,Juliette,GA,Monroe County
5307,31047,Kathleen,GA,Houston County
5308,31052,Lizella,GA,Bibb County
5309,31055,McRae Helena,GA,North 1st Avenue
5310,31061,Milledgeville,GA,Baldwin County
5311,31064,Monticello,GA,Jasper County
5312,31069,Perry,GA,Houston County
5313,31082,Sandersville,GA,Washington County
5314,31087,Sparta,GA,Hancock County
5315,31088,Warner Robins,GA,Houston County
5316,31092,Vienna,GA,Dooly County
5317,31093,Warner Robins,GA,Houston County
5318,31201,Macon,GA,Bibb County
5319,31204,Macon,GA,Bibb County
5320,31206,Macon,GA,Bibb County
5321,31210,Macon,GA,Bibb County
5322,31211,Macon,GA,Bibb County
5323,31216,Macon,GA,Bibb County
5324,31217,Macon,GA,Bibb County
5325,31220,Macon,GA,Bibb County
5326,31301,Allenhurst,GA,Liberty County
5327,31302,Bloomingdale,GA,Chatham County
5328,31305,Darien,GA,McIntosh County
5329,31308,Ellabell,GA,Bryan County
5330,31312,Guyton,GA,Effingham County
5331,31313,Hinesville,GA,Liberty County
5332,31316,Ludowici,GA,Long County
5333,31320,Midway,GA,Liberty County
5334,31321,Pembroke,GA,Bryan County
5335,31322,Pooler,GA,Chatham County
5336,31324,Richmond Hill,GA,Bryan County
5337,31326,Rincon,GA,Effingham County
5338,31328,Tybee Island,GA,Chatham County
5339,31329,Springfield,GA,Effingham County
5340,31331,Townsend,GA,McIntosh County
5341,31401,Savannah,GA,Chatham County
5342,31404,Savannah,GA,Chatham County
5343,31405,Savannah,GA,Chatham County
5344,31406,Savannah,GA,Chatham County
5345,31407,Port Wentworth,GA,Chatham County
5346,31408,Savannah,GA,Chatham County
5347,31410,Savannah,GA,Chatham County
5348,31411,Savannah,GA,Chatham County
5349,31415,Savannah,GA,Chatham County
5350,31419,Savannah,GA,Chatham County
5351,31501,Waycross,GA,Ware County
5352,31503,Waycross,GA,Ware County
5353,31513,Baxley,GA,Appling County
5354,31516,Blackshear,GA,Pierce County
5355,31520,Brunswick,GA,Glynn County
5356,31522,Saint Simons Island,GA,Glynn County
5357,31523,Brunswick,GA,Glynn County
5358,31525,Brunswick,GA,Glynn County
5359,31527,Jekyll Island,GA,Glynn County
5360,31533,Douglas,GA,Coffee County
5361,31535,Douglas,GA,Coffee County
5362,31537,Folkston,GA,Charlton County
5363,31539,Hazlehurst,GA,Jeff Davis County
5364,31545,Jesup,GA,Wayne County
5365,31546,Jesup,GA,Wayne County
5366,31548,Kingsland,GA,Camden County
5367,31558,Saint Marys,GA,Camden County
5368,31561,Sea Island,GA,Glynn County
5369,31569,Woodbine,GA,Camden County
5370,31601,Valdosta,GA,Lowndes County
5371,31602,Valdosta,GA,Lowndes County
5372,31605,Valdosta,GA,Lowndes County
5373,31620,Adel,GA,Cook County
5374,31632,Hahira,GA,Lowndes County
5375,31635,Lakeland,GA,Lanier County
5376,31636,Lake Park,GA,Lowndes County
5377,31639,Nashville,GA,Berrien County
5378,31643,Quitman,GA,Brooks County
5379,31645,Ray City,GA,Berrien County
5380,31701,Albany,GA,Dougherty County
5381,31705,Albany,GA,Dougherty County
5382,31707,Albany,GA,Dougherty County
5383,31709,Americus,GA,Sumter County
5384,31714,Ashburn,GA,Turner County
5385,31719,Americus,GA,Sumter County
5386,31721,Albany,GA,Dougherty County
5387,31730,Camilla,GA,Mitchell County
